"reconcile","id","account_type","code","name"
"False","l10n_ao.account_chart_id1053","expense_depreciation","799","Transferência para resultados extraordinários"
"False","l10n_ao.account_chart_id1054","income","8","RESULTADOS"
"False","l10n_ao.account_chart_id1055","income_other","81","Resultados transitados"
"False","l10n_ao.account_chart_id1056","income_other","811","Ano ---"
"True","l10n_ao.account_chart_id756","liability_current","8111","Resultado do Ano"
"True","l10n_ao.account_chart_id757","liability_current","8112","Aplicação de Resultados"
"True","l10n_ao.account_chart_id758","liability_current","8113","Corecções de Erros Fundamentais, no Exercício Seguinte"
"True","l10n_ao.account_chart_id759","liability_current","8114","Efeito das Alterações de Políticas Contabilísticas "
"True","l10n_ao.account_chart_id760","liability_current","8115","Imposto Relativo a Correções de Erros Fundamentais e Alterações de Políticas Contabilísticas"
"False","l10n_ao.account_chart_id1057","income_other","812","Ano__"
"True","l10n_ao.account_chart_id761","liability_current","8121","Resultado do Ano"
"True","l10n_ao.account_chart_id762","liability_current","8122","Aplicação de Resultados"
"True","l10n_ao.account_chart_id763","liability_current","8123","Correcções de Erros Fundamentais, no Exercício Seguinte"
"True","l10n_ao.account_chart_id764","liability_current","8124","Efeito das Alterações de Políticas Contabilísticas"
"True","l10n_ao.account_chart_id765","liability_current","8125","Imposto Relativo a Correcções de Erros Fundamentais e Alterações"
"False","l10n_ao.account_chart_id1058","income_other","82","Resultados operacionais"
"False","l10n_ao.account_chart_id1059","equity","821","Vendas"
"False","l10n_ao.account_chart_id766","liability_current","8219","Transferência para Resultados Líquidos"
"False","l10n_ao.account_chart_id1060","equity","822","Prestações de serviços"
"False","l10n_ao.account_chart_id1061","income_other","823","Outros proveitos operacionais"
"False","l10n_ao.account_chart_id1062","income_other","824","Variação nos inventários de produtos acabados e produtos em vias de fabrico"
"False","l10n_ao.account_chart_id1063","expense_depreciation","825","Trabalho para a própria empresa"
"False","l10n_ao.account_chart_id1064","income_other","826","Custos das mercadorias vendidas e das matérias consumidas"
"False","l10n_ao.account_chart_id1065","expense","827","Custos com o pessoal"
"False","l10n_ao.account_chart_id1066","asset_non_current","828","Amortizações do exercício"
"False","l10n_ao.account_chart_id1067","expense_direct_cost","829","Outros custos operacionais"
"False","l10n_ao.account_chart_id1068","income_other","83","Resultados financeiros"
"False","l10n_ao.account_chart_id1069","asset_current","831","Proveitos e ganhos financeiros gerais"
"False","l10n_ao.account_chart_id1070","expense_direct_cost","832","Custos e perdas financeiros gerais"
"False","l10n_ao.account_chart_id1071","income_other","839","Transferência para resultados líquidos"
"False","l10n_ao.account_chart_id1072","income","84","Resultados financeiros em filiais e associadas"
"False","l10n_ao.account_chart_id1073","income_other","841","Proveitos e ganhos em filiais e associadas"
"False","l10n_ao.account_chart_id1074","expense_direct_cost","842","Custos e perdas em filiais e associadas"
"False","l10n_ao.account_chart_id1075","expense_depreciation","849","Transferência para resultados líquidos"
"False","l10n_ao.account_chart_id1076","income_other","85","Resultados não operacionais"
"False","l10n_ao.account_chart_id1077","asset_current","851","Proveitos e ganhos não operacionais"
"False","l10n_ao.account_chart_id1078","asset_fixed","852","Custos e perdas não operacionais"
"False","l10n_ao.account_chart_id1079","asset_fixed","859","Transferência para resultados líquidos"
"False","l10n_ao.account_chart_id1080","income_other","86","Resultados extraordinários"
"False","l10n_ao.account_chart_id1081","asset_fixed","861","Proveitos e ganhos extraordinários"
"False","l10n_ao.account_chart_id1082","asset_current","862","Custos e perdas extraordinários"
"False","l10n_ao.account_chart_id1083","asset_current","869","Transferência para resultados líquidos"
"False","l10n_ao.account_chart_id1084","liability_current","87","Impostos sobre os lucros"
"False","l10n_ao.account_chart_id1085","asset_current","871","Imposto sobre os resultados correntes"
"False","l10n_ao.account_chart_id1086","asset_fixed","872","Imposto sobre os resultados extraordinários"
"False","l10n_ao.account_chart_id1087","liability_current","879","Transferência para resultados liquidos"
"False","l10n_ao.account_chart_id1088","income","88","Resultados líquidos do exercícios"
"False","l10n_ao.account_chart_id767","liability_current","881","Resultados Operacionais"
"False","l10n_ao.account_chart_id768","liability_current","882","Resultados Financeiros Gerais"
"False","l10n_ao.account_chart_id769","liability_current","883","Resultados em Filiais e Associadass"
"False","l10n_ao.account_chart_id770","liability_current","884","Resultados não Operacionais"
"False","l10n_ao.account_chart_id771","liability_current","885","Imposto sobre os Resultados Correntes"
"False","l10n_ao.account_chart_id772","income","886","Resultados Extraordinários"
"False","l10n_ao.account_chart_id773","liability_current","887","Imposto sobre Resultados Extraordinários"
"False","l10n_ao.account_chart_id774","liability_current","889","Transferência para Resultados Transitados"
"False","l10n_ao.account_chart_id775","liability_current","89","DIVIDENDOS ANTECIPADOS"
"False","l10n_ao.account_chart_899","liability_current","899","Transferência para Resultados Transitados"
